0,0,0,0,1,0,0,10,0,2,0,0,0,0,0,0,1,17,1,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,1,0,0,0,2,4,0,0,0,0,1,1,0,0,0,14,2,2,1,0,2,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
2,1,0,0,0,0,3,8,0,0,0,2,0,0,0,0,0,11,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,1,1,0,0,0,2,3,0,0,0,0,0,0,0,0,1,9,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,3,1,0,0,0,6,5,0,0,0,0,0,0,0,0,0,12,5,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,1,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,4,5,0,0,0,5,15,0,1,0,1,0,0,0,0,0,28,4,6,0,1,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
8,1,0,0,0,0,3,8,0,0,0,1,0,0,0,0,0,18,1,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,1,6,2,0,0,3,0,0,0,0,0,0,0,0,0,0,18,1,0,6,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10,1,3,0,0,0,2,6,0,0,0,0,1,0,0,0,1,16,1,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11,3,1,0,0,0,3,6,0,0,0,0,1,0,0,0,2,31,5,2,4,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
12,5,5,0,0,0,5,8,0,0,0,0,0,1,0,0,0,58,2,8,9,0,5,0,0,1,0,0,1,0,0,0,0,2,0,2,0,0,0
13,3,5,0,0,0,7,3,0,0,0,1,0,0,0,0,2,21,5,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
14,5,2,0,0,0,8,10,0,0,0,0,1,0,0,0,1,26,11,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0
15,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16,3,4,0,0,0,5,2,0,0,0,1,1,0,0,0,1,15,3,3,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17,1,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,4,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,5,3,0,0,0,6,5,0,0,1,0,0,2,0,0,1,10,3,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0
19,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,9,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,19,4,0,3,1,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
22,1,5,0,0,0,2,1,0,0,0,0,0,0,0,0,0,11,1,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23,1,1,0,0,0,2,5,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,5,2,0,0,0,9,10,0,2,1,1,0,1,0,0,1,27,10,0,1,0,3,0,0,1,0,0,0,3,0,0,0,0,1,0,1,0,0
25,2,2,0,0,0,4,9,0,0,0,2,1,0,0,0,0,35,4,0,5,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
26,2,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28,2,0,0,0,0,5,14,0,1,0,2,0,0,0,0,1,11,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29,3,0,0,0,0,2,4,0,1,0,1,0,0,0,0,1,26,4,3,1,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
30,1,8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,1,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,6,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32,5,0,0,0,0,5,7,0,0,0,0,0,0,0,0,3,42,8,5,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0
33,1,6,1,0,0,2,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34,2,3,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
35,3,2,0,0,0,5,6,0,1,0,0,0,0,0,0,1,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,3,1,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
37,0,0,0,1,0,0,7,0,1,0,0,0,0,0,0,1,13,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,3,1,0,0,0,6,10,0,2,0,1,0,0,0,0,1,26,7,0,6,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
39,5,3,0,0,0,9,6,0,0,0,1,1,0,0,0,0,48,11,1,0,2,4,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0
40,3,3,1,0,0,5,5,0,0,1,0,0,0,0,0,2,27,7,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
41,2,5,0,0,0,4,1,0,0,1,0,0,0,0,0,1,21,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
42,1,0,0,0,0,3,3,0,1,0,0,0,0,0,0,1,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
43,3,1,0,0,0,6,13,0,1,0,0,0,0,0,0,0,13,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
44,6,2,0,0,0,10,9,0,0,0,0,0,0,0,0,0,15,4,0,2,1,4,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
45,1,4,0,0,0,2,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46,3,6,1,0,0,4,9,0,1,0,0,0,0,0,0,0,23,4,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
47,4,2,0,0,0,8,13,0,0,0,1,0,0,0,0,0,27,9,1,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
48,5,4,0,0,0,9,11,0,0,0,0,0,1,0,0,3,33,6,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3,0,0
49,1,0,0,0,0,3,3,0,1,0,1,0,0,0,0,0,10,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
