0,0.0003915,5.144e-05,0.002147,0.0007504,6.156e-05,0.0003318,0.004151,0.0008781
0.0003915,0,0.0007268,0.0007048,5.785e-05,0.0001425,2.447e-06,0.001992,9.693e-05
5.144e-05,0.0007268,0,0.002864,0.001195,0.0002256,0.0006447,0.005128,0.001355
0.002147,0.0007048,0.002864,0,0.0003588,0.001481,0.0007906,0.0003266,0.0002789
0.0007504,5.785e-05,0.001195,0.0003588,0,0.000382,8.416e-05,0.00137,5.005e-06
6.156e-05,0.0001425,0.0002256,0.001481,0.000382,0,0.0001075,0.003201,0.0004746
0.0003318,2.447e-06,0.0006447,0.0007906,8.416e-05,0.0001075,0,0.002134,0.0001303
0.004151,0.001992,0.005128,0.0003266,0.00137,0.003201,0.002134,0,0.001209
0.0008781,9.693e-05,0.001355,0.0002789,5.005e-06,0.0004746,0.0001303,0.001209,0
