0,7.90000000000000e-03,8.18938043532058e-04,4.60451233164183e-04,3.41149101033333e-04,4.23174957843608e-04,1.04057651948275e-03,4.39376075869524e-04
7.90000000000000e-03,0,1.63182622582581e-03,-1.00000000000000e-03,9.15534416639052e-04,1.04698970104189e-03,-2.92000000000000e-02,1.07236577855085e-03
8.18938043532058e-04,1.63182622582581e-03,0,1.00000000000000e-03,1.03095173143775e-04,6.48315017246492e-05,1.32866094166850e-05,5.86991667395065e-05
4.60451233164183e-04,-1.00000000000000e-03,1.00000000000000e-03,0,8.93643062005456e-06,7.87479316310957e-07,1.16838634748540e-04,2.47115796492281e-07
3.41149101033333e-04,9.15534416639052e-04,1.03095173143775e-04,8.93643062005456e-06,0,4.41837450937399e-06,1.90385388162628e-04,6.21147718582460e-06
4.23174957843608e-04,1.04698970104189e-03,6.48315017246492e-05,7.87479316310957e-07,4.41837450937399e-06,0,1.36806994446625e-04,1.52328703095783e-07
1.04057651948275e-03,-2.92000000000000e-02,1.32866094166850e-05,1.16838634748540e-04,1.90385388162628e-04,1.36806994446625e-04,0,5.70000000000000e-03
4.39376075869524e-04,1.07236577855085e-03,5.86991667395065e-05,2.47115796492281e-07,6.21147718582460e-06,1.52328703095783e-07,5.70000000000000e-03,0
