0,0,0,1,0,0,1
0,1,1,2,0,0,1
0,2,2,3,0,0,1
0,3,3,4,0,0,1
0,4,4,5,0,0,1
0,5,5,0,0,0,1
0,6,1,6,1,0,1
0,7,6,7,1,0,1
0,8,7,8,1,0,1
0,9,8,9,1,0,1
0,10,9,2,1,0,1
0,11,4,10,2,0,1
0,12,10,11,2,0,1
0,13,11,12,2,0,1
0,14,12,13,2,0,1
0,15,13,5,2,0,1
0,16,3,14,999,0,0
0,17,0,15,999,0,0
0,18,6,16,999,0,0
0,19,7,17,999,0,0
0,20,8,18,999,0,0
0,21,9,19,999,0,0
0,22,10,20,999,0,0
0,23,11,21,999,0,0
0,24,12,22,999,0,0
0,25,22,23,999,0,0
0,26,23,24,999,0,0
0,27,24,25,999,0,0
0,28,25,26,999,0,0
0,29,26,27,999,0,0
0,30,27,28,999,0,0
0,31,28,29,999,0,0
0,32,29,30,999,0,0
0,33,30,31,999,0,0
0,34,31,32,999,0,0
0,35,31,33,999,0,0
0,36,28,34,999,0,0
0,37,22,35,999,0,0
0,38,29,36,999,0,0
0,39,26,37,999,0,0
0,40,27,38,999,0,0
0,41,23,39,999,0,0
0,42,-1,-1,-1,-1,-1
-
1,0,0,1,0,0,2
1,1,1,2,0,0,2
1,2,2,3,0,0,2
1,3,3,4,0,0,2
1,4,4,5,0,0,2
1,5,5,0,0,0,2
1,6,3,6,1,0,2
1,7,6,7,1,0,2
1,8,7,8,1,0,2
1,9,8,9,1,0,2
1,10,9,4,1,0,2
1,11,0,10,2,0,2
1,12,10,11,2,0,2
1,13,11,12,2,0,2
1,14,12,13,2,0,2
1,15,13,1,2,0,2
1,16,2,14,999,0,0
1,17,14,15,999,0,0
1,18,15,16,1001,0,0
1,19,17,18,3,1,2
1,20,18,19,1001,1,2
1,21,19,20,3,1,2
1,22,20,21,3,1,2
1,23,21,22,3,1,2
1,24,22,17,3,1,2
1,25,17,23,4,1,1
1,26,23,24,4,1,1
1,27,24,25,4,1,1
1,28,25,26,4,1,1
1,29,26,18,4,1,1
1,30,23,27,5,1,1
1,31,27,28,5,1,1
1,32,28,29,5,1,1
1,33,29,30,5,1,1
1,34,30,24,5,1,1
1,35,27,31,6,1,1
1,36,31,32,6,1,1
1,37,32,33,6,1,1
1,38,33,34,6,1,1
1,39,34,28,6,1,1
1,40,32,35,7,1,1
1,41,35,36,7,1,1
1,42,36,37,7,1,1
1,43,37,38,7,1,1
1,44,38,33,7,1,1
1,45,39,40,8,2,2
1,46,40,41,8,2,2
1,47,41,42,8,2,2
1,48,42,43,8,2,2
1,49,43,44,8,2,2
1,50,44,39,8,2,2
1,51,44,45,9,2,1
1,52,45,46,9,2,1
1,53,46,47,9,2,1
1,54,47,48,9,2,1
1,55,48,39,9,2,1
1,56,45,49,10,2,1
1,57,49,50,10,2,1
1,58,50,51,10,2,1
1,59,51,52,10,2,1
1,60,52,46,10,2,1
1,61,53,54,11,3,2
1,62,54,55,11,3,2
1,63,55,56,11,3,2
1,64,56,57,11,3,2
1,65,57,58,11,3,2
1,66,58,53,11,3,2
1,67,53,59,12,3,1
1,68,59,60,12,3,1
1,69,60,61,12,3,1
1,70,61,62,12,3,1
1,71,62,54,12,3,1
1,72,60,63,13,3,1
1,73,63,64,13,3,1
1,74,64,65,13,3,1
1,75,65,66,13,3,1
1,76,66,61,13,3,1
1,77,55,67,999,3,0
1,78,67,68,999,3,0
1,79,68,69,1001,3,0
1,80,70,71,14,4,2
1,81,71,72,1001,4,2
1,82,72,73,14,4,2
1,83,73,74,14,4,2
1,84,74,75,14,4,2
1,85,75,70,14,4,2
1,86,75,76,15,4,1
1,87,76,77,15,4,1
1,88,77,78,15,4,1
1,89,78,79,15,4,1
1,90,79,70,15,4,1
1,91,73,80,16,4,1
1,92,80,81,16,4,1
1,93,81,82,16,4,1
1,94,82,83,16,4,1
1,95,83,74,16,4,1
1,96,77,84,17,4,1
1,97,84,85,17,4,1
1,98,85,86,17,4,1
1,99,86,87,17,4,1
1,100,87,78,17,4,1
1,101,5,88,999,998,0
1,102,88,89,999,998,0
1,103,89,21,999,998,0
1,104,6,90,999,998,0
1,105,90,40,999,998,0
1,106,41,91,999,998,0
1,107,91,92,999,998,0
1,108,92,56,999,998,0
1,109,57,93,999,998,0
1,110,93,94,999,998,0
1,111,94,71,999,998,0
1,112,-1,-1,-1,-1,-1
-
2,0,0,1,0,0,2
2,1,1,2,0,0,2
2,2,2,3,0,0,2
2,3,3,4,0,0,2
2,4,4,5,0,0,2
2,5,5,0,0,0,2
2,6,0,6,1,0,2
2,7,6,7,1,0,2
2,8,7,8,1,0,2
2,9,8,9,1,0,2
2,10,9,1,1,0,2
2,11,4,10,2,0,1
2,12,10,11,2,0,1
2,13,11,12,2,0,1
2,14,12,13,2,0,1
2,15,13,5,2,0,1
2,16,6,14,3,0,1
2,17,14,15,3,0,1
2,18,15,16,3,0,1
2,19,16,17,3,0,1
2,20,17,7,3,0,1
2,21,10,18,4,0,1
2,22,18,19,4,0,1
2,23,19,20,4,0,1
2,24,20,21,4,0,1
2,25,21,11,4,0,1
2,26,16,22,5,0,1
2,27,22,23,5,0,1
2,28,23,24,5,0,1
2,29,24,25,5,0,1
2,30,25,17,5,0,1
2,31,24,26,6,0,1
2,32,26,27,6,0,1
2,33,27,28,6,0,1
2,34,28,29,6,0,1
2,35,29,25,6,0,1
2,36,30,31,7,1,2
2,37,31,32,7,1,2
2,38,32,33,7,1,2
2,39,33,34,7,1,2
2,40,34,35,7,1,2
2,41,35,30,7,1,2
2,42,31,36,8,1,1
2,43,36,37,8,1,1
2,44,37,38,8,1,1
2,45,38,39,8,1,1
2,46,39,32,8,1,1
2,47,34,40,9,1,1
2,48,40,41,9,1,1
2,49,41,42,9,1,1
2,50,42,43,9,1,1
2,51,43,35,9,1,1
2,52,2,44,999,998,0
2,53,44,45,999,998,0
2,54,45,33,999,998,0
2,55,-1,-1,-1,-1,-1
-
3,0,0,1,0,0,1
3,1,1,2,0,0,1
3,2,2,3,0,0,1
3,3,3,4,0,0,1
3,4,4,5,0,0,1
3,5,5,0,0,0,1
3,6,5,6,1,0,1
3,7,6,7,1,0,1
3,8,7,8,1,0,1
3,9,8,9,1,0,1
3,10,9,0,1,0,1
3,11,2,10,2,0,1
3,12,10,11,2,0,1
3,13,11,12,2,0,1
3,14,12,13,2,0,1
3,15,13,3,2,0,1
3,16,11,14,3,0,1
3,17,14,15,3,0,1
3,18,15,16,3,0,1
3,19,16,17,3,0,1
3,20,17,12,3,0,1
3,21,6,18,4,0,1
3,22,18,19,4,0,1
3,23,19,20,4,0,1
3,24,20,21,4,0,1
3,25,21,7,4,0,1
3,26,15,22,5,0,1
3,27,22,23,5,0,1
3,28,23,24,5,0,1
3,29,24,25,5,0,1
3,30,25,16,5,0,1
3,31,24,26,6,0,1
3,32,26,27,6,0,1
3,33,27,28,6,0,1
3,34,28,29,6,0,1
3,35,29,25,6,0,1
3,36,26,30,7,0,1
3,37,30,31,7,0,1
3,38,31,32,7,0,1
3,39,32,33,7,0,1
3,40,33,27,7,0,1
3,41,18,34,8,0,1
3,42,34,35,8,0,1
3,43,35,4,8,0,1
3,44,30,36,9,0,1
3,45,36,37,9,0,1
3,46,37,23,9,0,1
3,47,32,38,10,0,1
3,48,38,39,10,0,1
3,49,39,40,10,0,1
3,50,40,41,10,0,1
3,51,41,33,10,0,1
3,52,35,42,11,0,1
3,53,42,43,11,0,1
3,54,43,13,11,0,1
3,55,39,44,12,0,1
3,56,44,45,12,0,1
3,57,45,46,12,0,1
3,58,46,47,12,0,1
3,59,47,40,12,0,1
3,60,29,48,13,0,1
3,61,48,49,13,0,1
3,62,49,17,13,0,1
3,63,1,50,999,0,0
3,64,-1,-1,-1,-1,-1
-
4,0,0,1,0,0,2
4,1,1,2,0,0,2
4,2,2,3,0,0,2
4,3,3,4,0,0,2
4,4,4,5,0,0,2
4,5,5,0,0,0,2
4,6,4,6,1,0,1
4,7,6,7,1,0,1
4,8,7,8,1,0,1
4,9,8,9,1,0,1
4,10,9,5,1,0,1
4,11,7,10,2,0,1
4,12,10,11,2,0,1
4,13,11,12,2,0,1
4,14,12,13,2,0,1
4,15,13,8,2,0,1
4,16,0,14,3,0,1
4,17,14,15,3,0,1
4,18,15,16,3,0,1
4,19,16,17,3,0,1
4,20,17,1,3,0,1
4,21,16,18,4,0,1
4,22,18,19,4,0,1
4,23,19,20,4,0,1
4,24,20,21,4,0,1
4,25,21,17,4,0,1
4,26,11,22,5,0,1
4,27,22,23,5,0,1
4,28,23,24,5,0,1
4,29,24,25,5,0,1
4,30,25,12,5,0,1
4,31,18,26,6,0,1
4,32,26,27,6,0,1
4,33,27,28,6,0,1
4,34,28,29,6,0,1
4,35,29,19,6,0,1
4,36,20,30,7,0,1
4,37,30,31,7,0,1
4,38,31,32,7,0,1
4,39,32,33,7,0,1
4,40,33,21,7,0,1
4,41,23,34,8,0,1
4,42,34,35,8,0,1
4,43,35,36,8,0,1
4,44,36,37,8,0,1
4,45,37,24,8,0,1
4,46,31,38,9,0,1
4,47,38,39,9,0,1
4,48,39,40,9,0,1
4,49,40,41,9,0,1
4,50,41,32,9,0,1
4,51,2,42,999,0,0
4,52,42,43,999,0,0
4,53,43,44,1001,0,0
4,54,45,46,10,1,2
4,55,46,47,10,1,2
4,56,47,48,10,1,2
4,57,48,49,10,1,2
4,58,49,50,10,1,2
4,59,50,45,10,1,2
4,60,49,51,11,1,2
4,61,51,52,11,1,2
4,62,52,53,11,1,2
4,63,53,54,11,1,2
4,64,54,50,11,1,2
4,65,45,55,12,1,2
4,66,55,56,12,1,2
4,67,56,57,12,1,2
4,68,57,58,12,1,2
4,69,58,46,12,1,2
4,70,52,59,13,1,2
4,71,59,60,13,1,2
4,72,60,61,13,1,2
4,73,61,62,13,1,2
4,74,62,53,13,1,2
4,75,57,63,14,1,1
4,76,63,64,14,1,1
4,77,64,65,14,1,1
4,78,65,66,14,1,1
4,79,66,58,14,1,1
4,80,63,67,15,1,1
4,81,67,68,15,1,1
4,82,68,69,15,1,1
4,83,69,70,15,1,1
4,84,70,64,15,1,1
4,85,47,71,999,1,0
4,86,71,72,999,1,0
4,87,72,73,1002,1,0
4,88,3,74,999,998,0
4,89,74,75,999,998,0
4,90,75,48,999,998,0
4,91,-1,-1,-1,-1,-1
-
5,0,0,1,0,0,2
5,1,1,2,0,0,2
5,2,2,3,0,0,2
5,3,3,4,0,0,2
5,4,4,5,0,0,2
5,5,5,0,0,0,2
5,6,5,6,1,0,2
5,7,6,7,1,0,2
5,8,7,8,1,0,2
5,9,8,9,1,0,2
5,10,9,0,1,0,2
5,11,3,10,2,0,1
5,12,10,11,2,0,1
5,13,11,12,2,0,1
5,14,12,13,2,0,1
5,15,13,4,2,0,1
5,16,8,14,3,0,1
5,17,14,15,3,0,1
5,18,15,16,3,0,1
5,19,16,17,3,0,1
5,20,17,9,3,0,1
5,21,12,18,4,0,1
5,22,18,19,4,0,1
5,23,19,20,4,0,1
5,24,20,21,4,0,1
5,25,21,13,4,0,1
5,26,10,22,5,0,1
5,27,22,23,5,0,1
5,28,23,24,5,0,1
5,29,24,25,5,0,1
5,30,25,11,5,0,1
5,31,17,26,6,0,1
5,32,26,27,6,0,1
5,33,27,1,6,0,1
5,34,22,28,7,0,1
5,35,28,29,7,0,1
5,36,29,30,7,0,1
5,37,30,31,7,0,1
5,38,31,23,7,0,1
5,39,24,32,8,0,1
5,40,32,33,8,0,1
5,41,33,34,8,0,1
5,42,34,35,8,0,1
5,43,35,25,8,0,1
5,44,28,36,9,0,1
5,45,36,37,9,0,1
5,46,37,38,9,0,1
5,47,38,39,9,0,1
5,48,39,29,9,0,1
5,49,2,40,999,0,0
5,50,40,41,999,0,0
5,51,41,42,1001,0,0
5,52,43,44,10,1,2
5,53,44,45,10,1,2
5,54,45,46,10,1,2
5,55,46,47,10,1,2
5,56,47,48,10,1,2
5,57,48,43,10,1,2
5,58,45,49,11,1,1
5,59,49,50,11,1,1
5,60,50,51,11,1,1
5,61,51,52,11,1,1
5,62,52,46,11,1,1
5,63,49,53,12,1,1
5,64,53,54,12,1,1
5,65,54,55,12,1,1
5,66,55,56,12,1,1
5,67,56,50,12,1,1
5,68,54,57,13,1,1
5,69,57,58,13,1,1
5,70,58,59,13,1,1
5,71,59,60,13,1,1
5,72,60,55,13,1,1
5,73,59,61,14,1,1
5,74,61,62,14,1,1
5,75,62,63,14,1,1
5,76,63,64,14,1,1
5,77,64,60,14,1,1
5,78,44,65,999,1,0
5,79,65,66,1001,1,0
5,80,6,67,999,998,0
5,81,67,47,999,998,0
5,82,-1,-1,-1,-1,-1
-
6,0,0,1,0,0,2
6,1,1,2,0,0,2
6,2,2,3,0,0,2
