0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,2,0,0,0,8,16,0,1,0,0,0,1,0,0,0,9,1,7,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0
2,6,1,0,0,0,5,5,0,0,0,0,0,2,0,0,0,15,0,10,0,0,0,0,0,2,0,0,1,0,0,0,1,4,0,0,0,0,0
3,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,18,1,0,2,10,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,3,8,0,0,0,6,10,0,0,0,1,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,4,1,0,0,4,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,5,0,0,0,4,9,0,0,0,0,0,1,0,0,1,2,0,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
9,3,6,0,0,0,5,6,0,1,0,0,0,0,0,0,1,4,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,3,8,0,0,0,2,2,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
11,3,7,0,0,0,3,3,0,0,0,0,0,1,0,0,0,7,0,4,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0
12,1,2,0,0,0,3,0,0,0,0,1,0,0,0,0,0,10,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13,4,6,0,0,0,9,6,0,0,0,1,0,0,0,0,2,10,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0
14,0,0,0,1,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2,9,0,0,0,5,3,0,0,1,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16,3,4,0,0,0,6,15,0,1,0,0,0,0,0,0,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,5,0,0,0,0,10,8,0,0,0,1,0,0,0,0,2,12,2,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,2,2,0,0,0,4,3,0,1,0,0,1,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19,4,3,0,0,0,5,6,0,0,0,1,0,1,0,0,0,2,0,4,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
20,2,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,17,1,0,2,4,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
21,2,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,10,0,1,4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
22,2,3,0,0,0,6,7,0,0,1,2,0,0,0,0,0,5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,6,5,0,0,0,6,9,0,0,0,1,0,1,0,0,0,8,0,10,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0
24,3,2,1,0,0,6,10,0,1,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25,7,1,0,0,0,10,13,0,0,0,0,0,2,0,0,1,11,0,12,0,0,0,0,0,2,0,0,1,3,0,0,1,0,0,0,0,0,0
26,5,1,0,0,0,9,11,0,0,0,0,0,0,0,0,0,13,1,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
27,5,0,0,0,0,5,8,0,1,0,1,0,1,0,0,0,8,1,7,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0
28,1,10,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,4,3,0,0,0,8,17,0,0,0,0,1,1,0,0,1,10,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
30,2,4,0,0,0,4,3,0,0,0,0,0,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31,3,1,0,0,0,4,3,0,0,0,0,0,1,0,0,0,5,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,0,5,2,7,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
33,0,0,0,1,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,6,2,0,0,0,7,13,0,0,0,0,0,1,0,0,1,10,4,8,0,0,0,0,0,1,0,0,0,0,1,0,1,3,0,0,0,0,0
35,3,3,0,0,0,4,3,0,0,0,0,1,1,0,0,1,1,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
36,2,2,0,0,0,4,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,5,3,0,0,0,7,15,0,1,0,0,0,0,0,0,3,9,3,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38,1,4,0,0,0,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,2,0,0,0,0,4,10,0,1,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,7,2,0,0,0,8,11,0,1,0,0,0,2,0,0,2,8,0,10,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0
41,5,0,0,0,0,7,14,0,0,0,2,0,2,0,0,1,5,1,4,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0
42,3,2,0,0,0,2,8,0,0,0,0,0,1,0,0,1,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
43,4,4,0,0,0,8,10,0,1,1,1,0,1,0,0,0,2,1,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
44,3,2,0,0,0,4,10,0,0,0,0,1,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0
45,5,2,0,0,0,8,8,0,1,0,0,1,2,0,0,0,3,0,4,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0
46,2,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
47,5,2,0,0,0,7,13,0,1,1,0,0,1,0,0,0,7,1,6,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
48,1,4,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
49,5,5,0,0,0,7,8,0,0,0,1,0,1,0,0,1,13,1,9,1,0,0,0,0,1,0,0,1,0,1,0,0,3,0,0,1,0,0
50,6,4,0,0,0,9,10,0,1,0,1,0,1,0,0,3,5,2,9,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
51,2,3,0,0,0,4,6,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,2,2,0,0,0,5,6,0,0,0,0,0,0,0,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,4,2,0,0,0,8,14,0,2,0,0,0,0,0,0,0,9,2,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
